date,close,open,high,low
20240516,"39,869.38","39,912.34","40,051.05","39,864.68"
20240515,"39,908.00","39,615.10","39,935.04","39,615.10"
20240514,"39,558.11","39,466.76","39,616.41","39,371.92"
20240513,"39,431.51","39,591.28","39,647.39","39,403.05"
20240510,"39,512.84","39,466.52","39,579.88","39,406.26"
20240509,"39,387.76","39,064.27","39,413.66","38,988.85"
20240508,"39,056.39","38,818.90","39,094.74","38,814.99"
20240507,"38,884.26","38,858.94","38,977.61","38,840.40"
20240506,"38,852.27","38,762.43","38,886.47","38,689.38"
20240503,"38,675.68","38,709.36","38,808.52","38,518.28"
20240502,"38,225.66","38,075.65","38,295.29","37,895.66"
20240501,"37,903.29","37,845.56","38,349.20","37,780.54"
20240430,"37,815.92","38,337.40","38,337.40","37,810.12"
20240429,"38,386.09","38,282.16","38,406.20","38,215.47"
20240426,"38,239.66","38,114.70","38,337.64","38,065.05"
20240425,"38,085.80","38,052.09","38,157.22","37,754.38"
20240424,"38,460.92","38,552.79","38,552.79","38,310.55"
20240423,"38,503.69","38,356.07","38,561.50","38,297.72"
20240422,"38,239.98","38,116.89","38,447.16","37,985.07"
20240419,"37,986.40","37,801.98","38,102.57","37,781.61"
20240418,"37,775.38","37,847.21","38,083.76","37,681.52"
20240417,"37,753.31","37,949.67","38,036.70","37,611.56"
20240416,"37,798.97","37,992.22","37,992.22","37,713.70"
20240415,"37,735.11","38,075.38","38,386.81","37,657.79"
20240412,"37,983.24","38,319.14","38,319.14","37,877.30"
20240411,"38,459.08","38,523.26","38,598.98","38,197.28"
20240410,"38,461.51","38,662.28","38,662.28","38,304.66"
20240409,"38,883.67","38,983.66","38,992.89","38,572.09"
20240408,"38,892.80","38,916.42","39,013.20","38,857.70"
20240405,"38,904.04","38,664.98","39,040.17","38,602.18"
20240404,"38,596.98","39,343.60","39,421.35","38,559.42"
20240403,"39,127.14","39,139.59","39,305.76","39,017.13"
20240402,"39,170.24","39,256.27","39,256.27","39,051.70"
20240401,"39,566.85","39,807.93","39,815.00","39,491.22"
20240328,"39,807.37","39,763.74","39,868.59","39,717.25"
20240327,"39,760.08","39,461.98","39,769.41","39,461.98"
20240326,"39,282.33","39,338.32","39,439.44","39,277.19"
20240325,"39,313.64","39,410.54","39,430.17","39,296.03"
20240322,"39,475.90","39,774.06","39,824.76","39,469.53"
20240321,"39,781.37","39,661.03","39,889.05","39,589.23"
20240320,"39,512.13","39,072.05","39,529.13","38,988.65"
20240319,"39,110.76","38,819.61","39,122.71","38,761.28"
20240318,"38,790.43","38,826.93","38,898.41","38,760.79"
20240315,"38,714.77","38,809.65","38,928.13","38,618.20"
20240314,"38,905.66","39,122.39","39,160.25","38,704.36"
20240313,"39,043.32","39,054.58","39,201.94","38,937.92"
20240312,"39,005.49","38,883.32","39,071.56","38,711.39"
20240311,"38,769.66","38,667.21","38,794.76","38,483.25"
20240308,"38,722.69","38,776.80","38,971.15","38,705.03"
20240307,"38,791.35","38,784.30","38,910.35","38,730.13"
20240306,"38,661.05","38,721.15","38,858.13","38,570.80"
20240305,"38,585.19","38,906.98","38,906.98","38,457.83"
20240304,"38,989.83","38,968.77","39,087.86","38,913.30"
20240301,"39,087.38","38,989.51","39,120.36","38,850.50"
20240229,"38,996.39","39,013.75","39,074.13","38,809.28"
20240228,"38,949.02","38,938.08","38,956.46","38,741.68"
20240227,"38,972.41","39,087.90","39,087.90","38,881.90"
20240226,"39,069.23","39,144.79","39,245.89","39,025.80"
20240223,"39,131.53","39,127.97","39,282.28","39,094.36"
20240222,"39,069.11","38,845.19","39,149.61","38,802.07"
20240221,"38,612.24","38,483.66","38,618.03","38,338.58"
20240220,"38,563.80","38,576.26","38,663.09","38,460.20"
20240216,"38,627.99","38,751.71","38,825.03","38,583.24"
20240215,"38,773.12","38,397.94","38,781.89","38,397.94"
20240214,"38,424.27","38,372.67","38,442.56","38,194.62"
20240213,"38,272.75","38,699.17","38,699.17","38,039.86"
20240212,"38,797.38","38,656.76","38,927.08","38,628.92"
20240209,"38,671.69","38,731.97","38,734.28","38,567.90"
20240208,"38,726.33","38,702.11","38,755.68","38,544.36"
20240207,"38,677.36","38,613.89","38,748.11","38,571.01"
20240206,"38,521.36","38,392.90","38,545.28","38,350.46"
20240205,"38,380.12","38,546.77","38,633.88","38,220.40"
20240202,"38,654.42","38,448.10","38,783.62","38,336.57"
20240201,"38,519.84","38,175.34","38,522.50","38,106.84"
20240131,"38,150.30","38,426.78","38,588.86","38,139.66"
20240130,"38,467.31","38,298.23","38,497.39","38,257.80"
20240129,"38,333.45","38,115.83","38,343.93","38,061.17"
20240126,"38,109.43","38,006.68","38,215.31","37,997.77"
20240125,"38,049.13","37,862.57","38,057.53","37,796.47"
20240124,"37,806.39","37,975.37","38,064.22","37,795.71"
20240123,"37,905.45","37,959.79","37,980.73","37,804.99"
20240122,"38,001.81","37,919.55","38,109.20","37,911.61"
20240119,"37,863.80","37,572.50","37,933.73","37,451.71"
20240118,"37,468.61","37,300.81","37,522.29","37,122.95"
20240117,"37,266.67","37,281.86","37,371.66","37,132.89"
20240116,"37,361.12","37,493.54","37,543.18","37,201.39"
20240112,"37,592.98","37,818.05","37,825.27","37,470.19"
20240111,"37,711.02","37,747.14","37,801.90","37,424.28"
20240110,"37,695.73","37,552.91","37,740.77","37,524.40"
20240109,"37,525.16","37,523.55","37,552.38","37,373.30"
20240108,"37,683.01","37,327.37","37,692.92","37,249.24"
20240105,"37,466.11","37,455.46","37,623.62","37,323.82"
20240104,"37,440.34","37,425.28","37,716.41","37,425.28"
20240103,"37,430.19","37,629.23","37,629.23","37,401.85"
20240102,"37,715.04","37,566.22","37,790.08","37,495.91"
20231229,"37,689.54","37,701.63","37,759.43","37,538.80"
20231228,"37,710.10","37,661.52","37,778.85","37,650.98"
20231227,"37,656.52","37,518.62","37,683.70","37,488.60"
20231226,"37,545.33","37,405.90","37,617.99","37,371.83"
20231222,"37,385.97","37,349.27","37,534.52","37,268.88"
20231221,"37,404.35","37,225.32","37,418.76","37,127.05"
20231220,"37,082.00","37,520.13","37,641.30","37,073.04"
20231219,"37,557.92","37,311.82","37,562.83","37,311.82"
20231218,"37,306.02","37,330.14","37,393.45","37,284.85"
20231215,"37,305.16","37,194.50","37,347.60","37,092.02"
20231214,"37,248.35","37,115.63","37,287.50","37,051.52"
20231213,"37,090.24","36,601.80","37,094.85","36,523.59"
20231212,"36,577.94","36,442.10","36,596.11","36,373.22"
20231211,"36,404.93","36,254.33","36,416.18","36,231.19"
20231208,"36,247.87","36,084.82","36,296.20","36,061.64"
20231207,"36,117.38","36,124.17","36,164.17","36,021.95"
20231206,"36,054.43","36,183.73","36,292.58","36,024.25"
20231205,"36,124.56","36,135.65","36,164.68","36,010.85"
20231204,"36,204.44","36,089.38","36,238.18","36,029.69"
20231201,"36,245.50","35,914.45","36,264.85","35,914.45"
20231130,"35,950.89","35,596.57","35,970.70","35,592.22"
20231129,"35,430.42","35,436.80","35,579.13","35,405.89"
20231128,"35,416.98","35,332.13","35,518.67","35,307.73"
20231127,"35,333.47","35,376.44","35,410.37","35,280.57"
20231124,"35,390.15","35,299.90","35,399.44","35,299.90"
20231122,"35,273.03","35,189.33","35,315.20","35,155.80"
20231121,"35,088.29","35,104.84","35,118.04","35,038.44"
20231120,"35,151.04","34,932.49","35,227.48","34,907.98"
20231117,"34,947.28","34,964.82","35,028.22","34,882.82"
20231116,"34,945.47","34,868.03","35,022.46","34,818.03"
20231115,"34,991.21","34,906.72","35,051.10","34,868.48"
20231114,"34,827.70","34,581.20","34,931.01","34,581.20"
20231113,"34,337.87","34,259.25","34,405.84","34,205.81"
20231110,"34,283.10","34,020.82","34,310.36","33,905.62"
20231109,"33,891.94","34,163.71","34,167.54","33,859.77"
20231108,"34,112.27","34,185.92","34,252.75","33,996.20"
20231107,"34,152.60","34,075.65","34,206.98","34,026.72"
20231106,"34,095.86","34,092.61","34,167.26","33,989.72"
20231103,"34,061.32","33,988.83","34,163.63","33,946.60"
20231102,"33,839.08","33,457.82","33,852.96","33,450.03"
20231101,"33,274.58","33,081.87","33,337.15","33,010.85"
20231031,"33,052.87","33,029.11","33,070.28","32,787.12"
20231030,"32,928.96","32,537.54","33,002.97","32,537.54"
20231027,"32,417.59","32,782.40","32,787.56","32,327.20"
20231026,"32,784.30","33,017.17","33,105.03","32,743.99"
20231025,"33,035.93","33,203.53","33,267.91","32,989.72"
20231024,"33,141.38","33,089.64","33,272.19","32,988.43"
20231023,"32,936.41","32,993.02","33,234.85","32,892.19"
20231020,"33,127.28","33,365.27","33,425.77","33,118.12"
20231019,"33,414.17","33,669.52","33,852.39","33,368.58"
20231018,"33,665.08","33,960.25","33,991.51","33,598.64"
20231017,"33,997.65","33,869.84","34,147.63","33,854.70"
20231016,"33,984.54","33,832.42","34,088.98","33,832.42"
20231013,"33,670.29","33,733.34","33,957.72","33,551.58"
20231012,"33,631.14","33,845.65","33,863.80","33,455.60"
20231011,"33,804.87","33,822.20","33,882.55","33,612.25"
20231010,"33,739.30","33,683.41","33,898.22","33,604.32"
20231009,"33,604.65","33,259.84","33,631.81","33,253.69"
20231006,"33,407.58","33,040.70","33,557.69","32,846.94"
20231005,"33,119.57","33,099.23","33,174.38","32,941.56"
20231004,"33,129.55","33,034.18","33,156.45","32,873.23"
20231003,"33,002.38","33,318.84","33,398.54","32,916.20"
20231002,"33,433.35","33,455.50","33,511.91","33,219.56"
20230929,"33,507.50","33,882.61","33,893.68","33,407.45"
20230928,"33,666.34","33,519.44","33,777.90","33,473.50"
20230927,"33,550.27","33,682.81","33,731.65","33,306.30"
20230926,"33,618.88","33,862.68","33,879.93","33,569.60"
20230925,"34,006.88","33,907.59","34,017.53","33,780.67"
20230922,"33,963.84","34,077.08","34,156.15","33,947.24"
20230921,"34,070.42","34,332.23","34,378.30","34,058.72"
20230920,"34,440.88","34,575.50","34,776.28","34,434.29"
20230919,"34,517.73","34,571.84","34,597.56","34,311.69"
20230918,"34,624.30","34,612.29","34,725.06","34,545.35"
20230915,"34,618.24","34,902.04","34,902.04","34,572.27"
20230914,"34,907.11","34,687.50","34,977.97","34,687.50"
20230913,"34,575.53","34,667.28","34,767.11","34,509.95"
20230912,"34,645.99","34,620.02","34,852.61","34,560.55"
20230911,"34,663.72","34,650.01","34,784.52","34,578.59"
20230908,"34,576.59","34,487.41","34,627.85","34,473.57"
20230907,"34,500.73","34,351.18","34,560.86","34,351.18"
20230906,"34,443.19","34,611.68","34,611.68","34,291.56"
20230905,"34,641.97","34,843.22","34,871.26","34,635.63"
20230901,"34,837.71","34,876.24","34,979.18","34,720.70"
20230831,"34,721.91","34,909.09","35,070.21","34,719.77"
20230830,"34,890.24","34,847.80","35,025.57","34,811.74"
20230829,"34,852.67","34,531.12","34,864.42","34,531.12"
20230828,"34,559.98","34,441.64","34,652.91","34,441.64"
20230825,"34,346.90","34,217.06","34,441.91","34,029.22"
20230824,"34,099.42","34,439.83","34,694.68","34,093.65"
20230823,"34,472.98","34,338.59","34,534.72","34,321.00"
20230822,"34,288.83","34,494.17","34,514.04","34,256.84"
20230821,"34,463.69","34,531.28","34,570.96","34,248.46"
20230818,"34,500.66","34,368.36","34,587.07","34,263.19"
20230817,"34,474.83","34,829.61","34,888.48","34,440.73"
20230816,"34,765.74","34,914.96","35,133.56","34,757.37"
20230815,"34,946.39","35,219.37","35,219.37","34,908.50"
20230814,"35,307.63","35,273.89","35,335.45","35,169.97"
20230811,"35,281.40","35,111.36","35,354.60","35,059.99"
20230810,"35,176.15","35,231.54","35,578.58","35,107.60"
20230809,"35,123.36","35,324.28","35,370.89","35,058.73"
20230808,"35,314.49","35,345.40","35,346.64","35,007.41"
20230807,"35,473.13","35,125.60","35,497.38","35,125.60"
20230804,"35,065.62","35,230.13","35,506.88","35,033.76"
20230803,"35,215.89","35,194.56","35,348.20","35,122.32"
20230802,"35,282.52","35,551.92","35,551.92","35,226.26"
20230801,"35,630.68","35,585.99","35,679.13","35,526.61"
20230731,"35,559.53","35,465.97","35,566.95","35,430.22"
20230728,"35,459.29","35,443.49","35,565.51","35,355.15"
20230727,"35,282.72","35,558.79","35,645.35","35,216.58"
20230726,"35,520.12","35,345.99","35,633.61","35,306.27"
20230725,"35,438.07","35,421.49","35,527.57","35,365.26"
20230724,"35,411.24","35,230.79","35,463.97","35,230.79"
20230721,"35,227.69","35,274.32","35,340.66","35,186.05"
20230720,"35,225.18","35,091.98","35,372.77","35,091.98"
20230719,"35,061.21","34,991.21","35,234.05","34,991.21"
20230718,"34,951.93","34,597.08","34,986.36","34,530.61"
20230717,"34,585.35","34,499.74","34,665.15","34,418.72"
20230714,"34,509.03","34,425.33","34,592.26","34,425.33"
20230713,"34,395.14","34,412.31","34,482.26","34,365.33"
20230712,"34,347.43","34,395.28","34,586.94","34,308.78"
20230711,"34,261.42","34,056.94","34,288.87","33,993.01"
20230710,"33,944.40","33,705.68","33,958.36","33,705.68"
20230707,"33,734.88","33,837.07","34,036.38","33,716.75"
20230706,"33,922.26","34,171.39","34,171.39","33,771.47"
20230705,"34,288.64","34,344.72","34,376.11","34,226.98"
20230703,"34,418.47","34,369.78","34,465.60","34,286.54"
20230630,"34,407.60","34,269.92","34,467.35","34,269.92"
20230629,"34,122.42","33,854.57","34,147.68","33,828.63"
20230628,"33,852.66","33,881.38","33,903.76","33,755.92"
20230627,"33,926.74","33,739.03","33,975.65","33,730.39"
20230626,"33,714.71","33,730.79","33,819.49","33,610.32"
20230623,"33,727.43","33,835.66","33,835.66","33,646.49"
20230622,"33,946.71","33,900.47","34,003.56","33,835.39"
20230621,"33,951.52","33,990.56","34,097.93","33,876.17"
20230620,"34,053.87","34,206.66","34,206.66","33,915.93"
20230616,"34,299.12","34,464.02","34,588.68","34,285.69"
20230615,"34,408.06","33,945.98","34,488.98","33,945.98"
20230614,"33,979.33","34,044.70","34,151.42","33,783.55"
20230613,"34,212.12","34,111.08","34,310.28","34,107.98"
20230612,"34,066.33","33,906.80","34,077.84","33,878.46"
20230609,"33,876.78","33,852.44","33,975.32","33,787.16"
20230608,"33,833.61","33,656.98","33,873.81","33,630.04"
20230607,"33,665.02","33,562.47","33,708.78","33,546.11"
20230606,"33,573.28","33,547.67","33,631.25","33,399.69"
20230605,"33,562.86","33,771.13","33,804.22","33,552.79"
20230602,"33,762.76","33,187.58","33,805.00","33,187.58"
20230601,"33,061.57","32,929.85","33,167.75","32,704.51"
20230531,"32,908.27","32,948.71","32,984.83","32,739.73"
20230530,"33,042.78","33,103.65","33,132.70","32,893.97"
20230526,"33,093.34","32,795.50","33,162.06","32,795.50"
20230525,"32,764.65","32,854.26","32,870.43","32,586.56"
20230524,"32,799.92","33,021.76","33,031.75","32,752.44"
20230523,"33,055.51","33,190.60","33,310.17","33,013.29"
20230522,"33,286.58","33,408.54","33,512.30","33,207.85"
20230519,"33,426.63","33,582.95","33,652.90","33,336.66"
20230518,"33,535.91","33,374.56","33,579.91","33,212.09"
20230517,"33,420.77","33,092.48","33,472.38","33,050.41"
20230516,"33,012.14","33,275.37","33,290.85","33,006.19"
20230515,"33,348.60","33,321.21","33,400.30","33,161.93"
20230512,"33,300.62","33,370.58","33,406.40","33,110.61"
20230511,"33,309.51","33,383.89","33,389.88","33,127.70"
20230510,"33,531.33","33,707.20","33,772.09","33,239.45"
20230509,"33,561.81","33,589.85","33,656.40","33,509.72"
20230508,"33,618.69","33,715.15","33,747.49","33,509.23"
20230505,"33,674.38","33,248.55","33,748.43","33,248.55"
20230504,"33,127.74","33,347.78","33,354.86","32,937.50"
20230503,"33,414.24","33,726.64","33,811.84","33,396.05"
20230502,"33,684.53","34,017.62","34,017.75","33,436.66"
20230501,"34,051.70","34,116.81","34,257.83","34,030.14"
20230428,"34,098.16","33,797.43","34,104.56","33,728.37"
20230427,"33,826.16","33,381.66","33,859.75","33,374.65"
20230426,"33,301.87","33,596.34","33,645.83","33,235.85"
20230425,"33,530.83","33,828.34","33,875.49","33,525.39"
20230424,"33,875.40","33,805.04","33,891.15","33,726.09"
20230421,"33,808.96","33,793.60","33,858.83","33,688.57"
20230420,"33,786.62","33,740.60","33,875.39","33,677.74"
20230419,"33,897.01","33,889.83","33,957.98","33,814.65"
20230418,"33,976.63","33,965.16","34,018.62","33,791.89"
20230417,"33,987.18","33,930.46","33,991.23","33,796.91"
20230414,"33,886.47","33,981.71","34,082.94","33,730.85"
20230413,"34,029.69","33,668.97","34,054.99","33,605.17"
20230412,"33,646.50","33,764.21","33,895.43","33,593.32"
20230411,"33,684.79","33,586.75","33,781.29","33,586.75"
20230410,"33,586.52","33,425.25","33,590.24","33,343.43"
20230406,"33,485.29","33,420.96","33,525.96","33,325.37"
20230405,"33,482.72","33,394.60","33,543.84","33,376.27"
20230404,"33,402.38","33,594.79","33,634.72","33,275.62"
20230403,"33,601.15","33,245.78","33,632.90","33,245.78"
20230331,"33,274.15","32,901.96","33,291.00","32,901.96"
20230330,"32,859.03","32,807.43","32,905.80","32,682.87"
20230329,"32,717.60","32,566.54","32,728.04","32,539.94"
20230328,"32,394.25","32,434.85","32,551.01","32,295.50"
20230327,"32,432.08","32,276.72","32,564.00","32,276.72"
20230324,"32,237.53","32,038.22","32,257.24","31,805.18"
20230323,"32,105.25","32,101.49","32,511.49","31,864.74"
20230322,"32,030.11","32,570.19","32,761.89","32,020.46"
20230321,"32,560.60","32,420.71","32,593.68","32,346.12"
20230320,"32,244.58","31,872.33","32,280.07","31,872.33"
20230317,"31,861.98","32,217.32","32,217.32","31,728.70"
20230316,"32,246.55","31,827.65","32,281.61","31,571.46"
20230315,"31,874.57","31,759.87","31,906.47","31,429.82"
20230314,"32,155.40","32,055.29","32,306.59","31,805.40"
20230313,"31,819.14","31,819.93","32,240.35","31,624.87"
20230310,"31,909.64","32,185.14","32,422.10","31,783.41"
20230309,"32,254.86","32,876.83","32,990.46","32,190.60"
20230308,"32,798.40","32,872.08","32,903.44","32,612.70"
20230307,"32,856.46","33,428.31","33,453.25","32,838.21"
20230306,"33,431.44","33,425.32","33,572.22","33,383.47"
20230303,"33,390.97","33,076.33","33,405.82","33,008.41"
20230302,"33,003.57","32,780.97","33,083.45","32,665.85"
20230301,"32,661.84","32,656.37","32,746.15","32,500.71"
20230228,"32,656.70","32,873.47","32,873.47","32,636.43"
20230227,"32,889.09","32,906.16","33,189.28","32,814.18"
20230224,"32,816.92","32,999.19","32,999.19","32,643.48"
20230223,"33,153.91","33,175.39","33,272.40","32,795.67"
20230222,"33,045.09","33,169.33","33,245.97","32,948.27"
20230221,"33,129.59","33,699.69","33,699.69","33,115.74"
20230217,"33,826.69","33,677.01","33,846.64","33,517.73"
20230216,"33,696.85","33,992.09","34,041.16","33,686.59"
20230215,"34,128.05","34,008.63","34,130.49","33,833.10"
20230214,"34,089.27","34,194.09","34,331.47","33,827.45"
20230213,"34,245.93","33,887.39","34,249.60","33,887.39"
20230210,"33,869.27","33,671.54","33,897.31","33,591.99"
20230209,"33,699.88","34,105.61","34,252.57","33,607.13"
20230208,"33,949.01","34,132.90","34,161.65","33,899.79"
20230207,"34,156.69","33,769.78","34,240.00","33,634.10"
20230206,"33,891.02","33,874.44","33,962.84","33,683.58"
20230203,"33,926.01","33,926.30","34,179.58","33,813.86"
20230202,"34,053.94","34,129.30","34,145.14","33,814.78"
20230201,"34,092.96","34,039.60","34,334.70","33,581.42"
20230131,"34,086.04","33,803.56","34,095.23","33,664.91"
20230130,"33,717.09","33,909.21","34,055.29","33,695.18"
20230127,"33,978.08","33,952.93","34,164.33","33,830.85"
20230126,"33,949.41","33,771.66","33,953.79","33,635.60"
20230125,"33,743.84","33,538.36","33,773.09","33,273.21"
20230124,"33,733.96","33,444.72","33,782.92","33,310.56"
20230123,"33,629.56","33,439.56","33,782.88","33,316.25"
20230120,"33,375.49","33,073.46","33,381.95","32,948.93"
20230119,"33,044.56","33,171.35","33,227.49","32,982.05"
20230118,"33,296.96","33,948.49","34,016.53","33,269.90"
20230117,"33,910.85","34,222.32","34,269.97","33,860.67"
20230113,"34,302.61","34,075.31","34,342.32","33,915.49"
20230112,"34,189.97","34,047.86","34,292.67","33,792.10"
20230111,"33,973.01","33,754.03","33,974.69","33,711.04"
20230110,"33,704.10","33,516.43","33,726.54","33,421.80"
20230109,"33,517.65","33,664.39","33,935.11","33,487.66"
20230106,"33,630.61","33,055.30","33,710.66","32,997.39"
20230105,"32,930.08","33,191.72","33,191.72","32,812.33"
20230104,"33,269.77","33,165.14","33,409.10","33,033.48"
20230103,"33,136.37","33,148.90","33,387.52","32,850.57"
20221230,"33,147.25","33,121.61","33,152.55","32,847.82"
20221229,"33,220.80","33,021.43","33,293.42","33,020.35"
20221228,"32,875.71","33,264.76","33,379.55","32,869.15"
20221227,"33,241.56","33,224.23","33,387.72","33,069.58"
20221223,"33,203.93","32,961.06","33,226.14","32,814.02"
20221222,"33,027.49","33,233.35","33,233.35","32,573.43"
20221221,"33,376.48","33,028.09","33,437.84","33,028.09"
20221220,"32,849.74","32,735.24","32,992.23","32,649.45"
20221219,"32,757.54","32,921.45","33,038.94","32,581.97"
20221216,"32,920.46","33,166.46","33,166.46","32,654.59"
20221215,"33,202.22","33,773.00","33,773.00","33,016.16"
20221214,"33,966.35","34,086.07","34,395.65","33,704.17"
20221213,"34,108.64","34,268.44","34,712.28","33,890.88"
20221212,"34,005.04","33,519.50","34,005.04","33,519.50"
20221209,"33,476.46","33,746.71","33,844.63","33,462.65"
20221208,"33,781.48","33,695.97","33,899.17","33,642.46"
20221207,"33,597.92","33,556.40","33,774.27","33,503.67"
20221206,"33,596.34","33,936.87","34,006.63","33,418.59"
20221205,"33,947.10","34,335.73","34,335.73","33,846.81"
20221202,"34,429.88","34,265.45","34,483.21","34,039.73"
20221201,"34,395.01","34,533.59","34,595.51","34,129.35"
20221130,"34,589.77","33,795.43","34,589.77","33,583.77"
20221129,"33,852.53","33,847.80","33,933.91","33,662.45"
20221128,"33,849.46","34,275.91","34,303.88","33,799.35"
20221125,"34,347.03","34,213.04","34,386.51","34,199.57"
20221123,"34,194.06","34,091.57","34,262.07","34,004.64"
20221122,"34,098.10","33,810.05","34,115.70","33,810.05"
20221121,"33,700.28","33,760.30","33,864.59","33,559.18"
20221118,"33,745.69","33,606.59","33,827.94","33,540.64"
20221117,"33,546.32","33,329.27","33,616.02","33,239.75"
20221116,"33,553.83","33,554.93","33,682.83","33,516.99"
20221115,"33,592.92","33,755.94","33,987.06","33,320.20"
20221114,"33,536.70","33,662.05","33,964.30","33,533.96"
20221111,"33,747.86","33,797.75","33,817.96","33,394.43"
20221110,"33,715.37","33,263.91","33,727.73","33,167.82"
20221109,"32,513.94","33,004.47","33,065.11","32,478.87"
20221108,"33,160.83","32,934.56","33,355.39","32,831.46"
20221107,"32,827.00","32,454.10","32,895.59","32,424.99"
20221104,"32,403.22","32,265.01","32,611.52","31,938.92"
20221103,"32,001.25","31,985.05","32,185.71","31,727.05"
20221102,"32,147.76","32,576.28","33,071.93","32,139.77"
20221101,"32,653.20","32,862.79","32,975.48","32,485.23"
20221031,"32,732.95","32,754.27","32,883.86","32,586.93"
20221028,"32,861.80","32,204.31","32,889.81","32,158.38"
20221027,"32,033.28","32,062.14","32,388.42","31,993.21"
20221026,"31,839.11","31,738.44","32,172.42","31,738.44"
20221025,"31,836.74","31,463.65","31,876.15","31,423.53"
20221024,"31,499.62","31,187.32","31,603.63","31,161.41"
20221021,"31,082.56","30,291.18","31,119.27","30,206.28"
20221020,"30,333.59","30,411.92","30,822.96","30,265.20"
