date,close,open,high,low
20240708,"5,572.85","5,572.75","5,583.11","5,562.51"
20240705,"5,567.19","5,537.91","5,570.33","5,531.63"
20240703,"5,537.02","5,507.44","5,539.27","5,507.42"
20240702,"5,509.01","5,461.84","5,509.69","5,458.43"
20240701,"5,475.09","5,471.08","5,479.55","5,446.53"
20240628,"5,460.48","5,488.48","5,523.64","5,451.12"
20240627,"5,482.87","5,473.59","5,490.81","5,467.54"
20240626,"5,477.90","5,460.71","5,483.14","5,451.87"
20240625,"5,469.30","5,460.73","5,472.88","5,446.56"
20240624,"5,447.87","5,459.58","5,490.66","5,447.59"
20240621,"5,464.62","5,466.77","5,478.31","5,452.03"
20240620,"5,473.17","5,499.99","5,505.53","5,455.56"
20240618,"5,487.03","5,476.15","5,490.38","5,471.32"
20240617,"5,473.23","5,431.11","5,488.50","5,420.40"
20240614,"5,431.60","5,424.08","5,432.39","5,403.75"
20240613,"5,433.74","5,441.93","5,441.93","5,402.51"
20240612,"5,421.03","5,409.13","5,447.25","5,409.13"
20240611,"5,375.32","5,353.00","5,375.95","5,327.25"
20240610,"5,360.79","5,341.22","5,365.79","5,331.52"
20240607,"5,346.99","5,343.81","5,375.08","5,331.33"
20240606,"5,352.96","5,357.80","5,362.35","5,335.36"
20240605,"5,354.03","5,314.48","5,354.16","5,297.64"
20240604,"5,291.34","5,278.24","5,298.80","5,257.63"
20240603,"5,283.40","5,297.15","5,302.11","5,234.32"
20240531,"5,277.51","5,243.21","5,280.33","5,191.68"
20240530,"5,235.48","5,259.77","5,260.21","5,222.10"
20240529,"5,266.95","5,278.73","5,282.27","5,262.70"
20240528,"5,306.04","5,315.91","5,315.91","5,280.89"
20240524,"5,304.72","5,281.45","5,311.65","5,278.39"
20240523,"5,267.84","5,340.26","5,341.88","5,256.93"
20240522,"5,307.01","5,319.28","5,323.18","5,286.01"
20240521,"5,321.41","5,298.69","5,324.32","5,297.87"
20240520,"5,308.13","5,305.35","5,325.32","5,302.40"
20240517,"5,303.27","5,303.10","5,305.45","5,283.59"
20240516,"5,297.10","5,310.07","5,325.49","5,296.19"
20240515,"5,308.15","5,263.26","5,311.76","5,263.26"
20240514,"5,246.68","5,221.10","5,250.37","5,217.98"
20240513,"5,221.42","5,233.08","5,237.26","5,211.16"
20240510,"5,222.68","5,225.49","5,239.66","5,209.68"
20240509,"5,214.08","5,189.03","5,215.30","5,180.41"
20240508,"5,187.67","5,168.98","5,191.95","5,165.86"
20240507,"5,187.70","5,187.20","5,200.23","5,178.96"
20240506,"5,180.74","5,142.42","5,181.00","5,142.42"
20240503,"5,127.79","5,122.78","5,139.12","5,101.22"
20240502,"5,064.20","5,049.32","5,073.21","5,011.05"
20240501,"5,018.39","5,029.03","5,096.12","5,013.45"
20240430,"5,035.69","5,103.78","5,110.83","5,035.31"
20240429,"5,116.17","5,114.13","5,123.49","5,088.65"
20240426,"5,099.96","5,084.65","5,114.62","5,073.14"
20240425,"5,048.42","5,019.88","5,057.75","4,990.58"
20240424,"5,071.63","5,084.86","5,089.48","5,047.02"
20240423,"5,070.55","5,028.85","5,076.12","5,027.96"
20240422,"5,010.60","4,987.33","5,038.84","4,969.40"
20240419,"4,967.23","5,005.44","5,019.02","4,953.56"
20240418,"5,011.12","5,031.52","5,056.66","5,001.89"
20240417,"5,022.21","5,068.97","5,077.96","5,007.25"
20240416,"5,051.41","5,064.59","5,079.84","5,039.83"
20240415,"5,061.82","5,149.67","5,168.43","5,052.47"
20240412,"5,123.41","5,171.51","5,175.03","5,107.94"
20240411,"5,199.06","5,172.95","5,211.78","5,138.77"
20240410,"5,160.64","5,167.88","5,178.43","5,138.70"
20240409,"5,209.91","5,217.03","5,224.81","5,160.78"
20240408,"5,202.39","5,211.37","5,219.57","5,197.35"
20240405,"5,204.34","5,158.95","5,222.18","5,157.21"
20240404,"5,147.21","5,244.05","5,256.59","5,146.06"
20240403,"5,211.49","5,194.37","5,228.75","5,194.37"
20240402,"5,205.81","5,204.29","5,208.34","5,184.05"
20240401,"5,243.77","5,257.97","5,263.95","5,229.20"
20240328,"5,254.35","5,248.03","5,264.85","5,245.82"
20240327,"5,248.49","5,226.31","5,249.26","5,213.92"
20240326,"5,203.58","5,228.85","5,235.16","5,203.42"
20240325,"5,218.19","5,219.52","5,229.09","5,216.09"
20240322,"5,234.18","5,242.48","5,246.09","5,229.87"
20240321,"5,241.53","5,253.43","5,261.10","5,240.66"
20240320,"5,224.62","5,181.69","5,226.19","5,171.55"
20240319,"5,178.51","5,139.09","5,180.31","5,131.59"
20240318,"5,149.42","5,154.77","5,175.60","5,145.47"
20240315,"5,117.09","5,123.31","5,136.86","5,104.35"
20240314,"5,150.48","5,175.14","5,176.85","5,123.30"
20240313,"5,165.31","5,173.49","5,179.14","5,151.88"
20240312,"5,175.27","5,134.30","5,179.87","5,114.48"
20240311,"5,117.94","5,111.96","5,124.66","5,091.14"
20240308,"5,123.69","5,164.46","5,189.26","5,117.50"
20240307,"5,157.36","5,132.38","5,165.62","5,128.21"
20240306,"5,104.76","5,108.03","5,127.97","5,092.22"
20240305,"5,078.65","5,110.52","5,114.54","5,056.82"
20240304,"5,130.95","5,130.99","5,149.67","5,127.18"
20240301,"5,137.08","5,098.51","5,140.33","5,094.16"
20240229,"5,096.27","5,085.36","5,104.99","5,061.89"
20240228,"5,069.76","5,067.20","5,077.37","5,058.35"
20240227,"5,078.18","5,074.60","5,080.69","5,057.29"
20240226,"5,069.53","5,093.00","5,097.66","5,068.91"
20240223,"5,088.80","5,100.92","5,111.06","5,081.46"
20240222,"5,087.03","5,038.83","5,094.39","5,038.83"
20240221,"4,981.80","4,963.03","4,983.21","4,946.00"
20240220,"4,975.51","4,989.32","4,993.71","4,955.02"
20240216,"5,005.57","5,031.13","5,038.70","4,999.52"
20240215,"5,029.73","5,003.14","5,032.72","4,999.44"
20240214,"5,000.62","4,976.44","5,002.52","4,956.45"
20240213,"4,953.17","4,967.94","4,971.30","4,920.31"
20240212,"5,021.84","5,026.83","5,048.39","5,016.83"
20240209,"5,026.61","5,004.17","5,030.06","5,000.34"
20240208,"4,997.91","4,995.16","5,000.40","4,987.09"
20240207,"4,995.06","4,973.05","4,999.89","4,969.05"
20240206,"4,954.23","4,950.16","4,957.77","4,934.88"
20240205,"4,942.81","4,957.19","4,957.19","4,918.09"
20240202,"4,958.61","4,916.06","4,975.29","4,907.99"
20240201,"4,906.19","4,861.11","4,906.97","4,853.52"
20240131,"4,845.65","4,899.19","4,906.75","4,845.15"
20240130,"4,924.97","4,925.89","4,931.09","4,916.27"
20240129,"4,927.93","4,892.95","4,929.31","4,887.40"
20240126,"4,890.97","4,888.91","4,906.69","4,881.47"
20240125,"4,894.16","4,886.66","4,898.15","4,869.34"
20240124,"4,868.55","4,888.56","4,903.68","4,865.94"
20240123,"4,864.60","4,856.80","4,866.48","4,844.37"
20240122,"4,850.43","4,853.42","4,868.41","4,844.05"
20240119,"4,839.81","4,796.28","4,842.07","4,785.87"
20240118,"4,780.94","4,760.10","4,785.79","4,740.57"
20240117,"4,739.21","4,739.13","4,744.23","4,714.82"
20240116,"4,765.98","4,772.35","4,782.34","4,747.12"
20240112,"4,783.83","4,791.18","4,802.40","4,768.98"
20240111,"4,780.24","4,792.13","4,798.50","4,739.58"
20240110,"4,783.45","4,759.94","4,790.80","4,756.20"
20240109,"4,756.50","4,741.93","4,765.47","4,730.35"
20240108,"4,763.54","4,703.70","4,764.54","4,699.82"
20240105,"4,697.24","4,690.57","4,721.49","4,682.11"
20240104,"4,688.68","4,697.42","4,726.78","4,687.53"
20240103,"4,704.81","4,725.07","4,729.29","4,699.71"
20240102,"4,742.83","4,745.20","4,754.33","4,722.67"
20231229,"4,769.83","4,782.88","4,788.43","4,751.99"
20231228,"4,783.35","4,786.44","4,793.30","4,780.98"
20231227,"4,781.58","4,773.45","4,785.39","4,768.90"
20231226,"4,774.75","4,758.86","4,784.72","4,758.45"
20231222,"4,754.63","4,753.92","4,772.94","4,736.77"
20231221,"4,746.75","4,724.29","4,748.71","4,708.35"
20231220,"4,698.35","4,764.73","4,778.01","4,697.82"
20231219,"4,768.37","4,743.72","4,768.69","4,743.72"
20231218,"4,740.56","4,725.58","4,749.52","4,725.58"
20231215,"4,719.19","4,714.23","4,725.53","4,704.69"
20231214,"4,719.55","4,721.04","4,738.57","4,694.34"
20231213,"4,707.09","4,646.20","4,709.69","4,643.23"
20231212,"4,643.70","4,618.30","4,643.93","4,608.09"
20231211,"4,622.44","4,593.39","4,623.71","4,593.39"
20231208,"4,604.37","4,576.20","4,609.23","4,574.06"
20231207,"4,585.59","4,568.84","4,590.92","4,565.22"
20231206,"4,549.34","4,586.23","4,590.74","4,546.50"
20231205,"4,567.18","4,557.25","4,578.56","4,551.68"
20231204,"4,569.78","4,564.37","4,572.37","4,546.72"
20231201,"4,594.63","4,559.43","4,599.39","4,554.71"
20231130,"4,567.80","4,554.87","4,569.89","4,537.24"
20231129,"4,550.58","4,571.84","4,587.64","4,547.15"
20231128,"4,554.89","4,545.55","4,568.14","4,540.51"
20231127,"4,550.43","4,554.86","4,560.52","4,546.32"
20231124,"4,559.34","4,555.84","4,560.31","4,552.80"
20231122,"4,556.62","4,553.04","4,568.43","4,545.05"
20231121,"4,538.19","4,538.77","4,542.14","4,525.51"
20231120,"4,547.38","4,511.70","4,557.11","4,510.36"
20231117,"4,514.02","4,509.55","4,520.12","4,499.66"
20231116,"4,508.24","4,497.08","4,511.99","4,487.83"
20231115,"4,502.88","4,505.30","4,521.17","4,495.31"
20231114,"4,495.70","4,458.97","4,508.67","4,458.97"
20231113,"4,411.55","4,406.66","4,421.76","4,393.82"
20231110,"4,415.24","4,364.15","4,418.03","4,353.34"
20231109,"4,347.35","4,391.41","4,393.40","4,343.94"
20231108,"4,382.78","4,384.37","4,391.20","4,359.76"
20231107,"4,378.38","4,366.21","4,386.26","4,355.41"
20231106,"4,365.98","4,364.27","4,372.21","4,347.53"
20231103,"4,358.34","4,334.23","4,373.62","4,334.23"
20231102,"4,317.78","4,268.26","4,319.72","4,268.26"
20231101,"4,237.86","4,201.27","4,245.64","4,197.74"
20231031,"4,193.80","4,171.33","4,195.55","4,153.12"
20231030,"4,166.82","4,139.39","4,177.47","4,132.94"
20231027,"4,117.37","4,152.93","4,156.70","4,103.78"
20231026,"4,137.23","4,175.99","4,183.60","4,127.90"
20231025,"4,186.77","4,232.42","4,232.42","4,181.42"
20231024,"4,247.68","4,235.79","4,259.38","4,219.43"
20231023,"4,217.04","4,210.40","4,255.84","4,189.22"
20231020,"4,224.16","4,273.85","4,276.56","4,223.03"
20231019,"4,278.00","4,321.36","4,339.54","4,269.69"
20231018,"4,314.60","4,357.35","4,364.20","4,303.84"
20231017,"4,373.20","4,345.23","4,393.57","4,337.54"
20231016,"4,373.63","4,342.37","4,383.33","4,342.37"
20231013,"4,327.78","4,360.49","4,377.10","4,311.97"
20231012,"4,349.61","4,380.94","4,385.85","4,325.43"
20231011,"4,376.95","4,366.59","4,378.64","4,345.34"
20231010,"4,358.24","4,339.75","4,385.46","4,339.64"
20231009,"4,335.66","4,289.02","4,341.73","4,283.79"
20231006,"4,308.50","4,234.79","4,324.10","4,219.55"
20231005,"4,258.19","4,259.31","4,267.13","4,225.91"
20231004,"4,263.75","4,233.83","4,268.50","4,220.48"
20231003,"4,229.45","4,269.75","4,281.15","4,216.45"
20231002,"4,288.39","4,284.52","4,300.58","4,260.21"
20230929,"4,288.05","4,328.18","4,333.15","4,274.86"
20230928,"4,299.70","4,269.65","4,317.27","4,264.38"
20230927,"4,274.51","4,282.63","4,292.07","4,238.63"
20230926,"4,273.53","4,312.88","4,313.01","4,265.98"
20230925,"4,337.44","4,310.62","4,338.51","4,302.70"
20230922,"4,320.06","4,341.74","4,357.40","4,316.49"
20230921,"4,330.00","4,374.36","4,375.70","4,329.17"
20230920,"4,402.20","4,452.81","4,461.03","4,401.38"
20230919,"4,443.95","4,445.41","4,449.85","4,416.61"
20230918,"4,453.53","4,445.13","4,466.36","4,442.11"
20230915,"4,450.32","4,497.98","4,497.98","4,447.21"
20230914,"4,505.10","4,487.78","4,511.99","4,478.69"
20230913,"4,467.44","4,462.65","4,479.39","4,453.52"
20230912,"4,461.90","4,473.27","4,487.11","4,456.83"
20230911,"4,487.46","4,480.98","4,490.77","4,467.89"
20230908,"4,457.49","4,451.30","4,473.53","4,448.38"
20230907,"4,451.14","4,434.55","4,457.81","4,430.46"
20230906,"4,465.48","4,490.35","4,490.35","4,442.38"
20230905,"4,496.83","4,510.06","4,514.29","4,496.01"
20230901,"4,515.77","4,530.60","4,541.25","4,501.35"
20230831,"4,507.66","4,517.01","4,532.26","4,507.39"
20230830,"4,514.87","4,500.34","4,521.65","4,493.59"
20230829,"4,497.63","4,432.75","4,500.14","4,431.68"
20230828,"4,433.31","4,426.03","4,439.56","4,414.98"
20230825,"4,405.71","4,389.38","4,418.46","4,356.29"
20230824,"4,376.31","4,455.16","4,458.30","4,375.55"
20230823,"4,436.01","4,396.44","4,443.18","4,396.44"
20230822,"4,387.55","4,415.33","4,418.59","4,382.77"
20230821,"4,399.77","4,380.28","4,407.55","4,360.30"
20230818,"4,369.71","4,344.88","4,381.82","4,335.31"
20230817,"4,370.36","4,416.32","4,421.17","4,364.83"
20230816,"4,404.33","4,433.79","4,449.95","4,403.55"
20230815,"4,437.86","4,478.87","4,478.87","4,432.19"
20230814,"4,489.72","4,458.13","4,490.33","4,453.44"
20230811,"4,464.05","4,450.69","4,476.23","4,443.98"
20230810,"4,468.83","4,487.16","4,527.37","4,457.92"
20230809,"4,467.71","4,501.57","4,502.44","4,461.33"
20230808,"4,499.38","4,498.03","4,503.31","4,464.39"
20230807,"4,518.44","4,491.58","4,519.84","4,491.15"
20230804,"4,478.03","4,513.96","4,540.34","4,474.55"
20230803,"4,501.89","4,494.27","4,519.49","4,485.54"
20230802,"4,513.39","4,550.93","4,550.93","4,505.75"
20230801,"4,576.73","4,578.83","4,584.62","4,567.53"
20230731,"4,588.96","4,584.82","4,594.22","4,573.14"
20230728,"4,582.23","4,565.75","4,590.16","4,564.01"
20230727,"4,537.41","4,598.26","4,607.07","4,528.56"
20230726,"4,566.75","4,558.96","4,582.47","4,547.58"
20230725,"4,567.46","4,555.19","4,580.62","4,552.42"
20230724,"4,554.64","4,543.39","4,563.41","4,541.29"
20230721,"4,536.34","4,550.16","4,555.00","4,535.79"
20230720,"4,534.87","4,554.38","4,564.74","4,527.56"
20230719,"4,565.72","4,563.87","4,578.43","4,557.48"
20230718,"4,554.98","4,521.78","4,562.30","4,514.59"
20230717,"4,522.79","4,508.86","4,532.85","4,504.90"
20230714,"4,505.42","4,514.61","4,527.76","4,499.56"
20230713,"4,510.04","4,491.50","4,517.38","4,489.36"
20230712,"4,472.16","4,467.69","4,488.34","4,463.23"
20230711,"4,439.26","4,415.55","4,443.64","4,408.46"
20230710,"4,409.53","4,394.23","4,412.60","4,389.92"
20230707,"4,398.95","4,404.54","4,440.39","4,397.40"
20230706,"4,411.59","4,422.62","4,422.62","4,385.05"
20230705,"4,446.82","4,442.04","4,454.06","4,436.61"
20230703,"4,455.59","4,450.48","4,456.46","4,442.29"
20230630,"4,450.38","4,422.44","4,458.48","4,422.44"
20230629,"4,396.44","4,374.94","4,398.39","4,371.97"
20230628,"4,376.86","4,367.48","4,390.35","4,360.22"
20230627,"4,378.41","4,337.36","4,384.42","4,335.00"
20230626,"4,328.82","4,344.84","4,362.06","4,328.08"
20230623,"4,348.33","4,354.17","4,366.55","4,341.34"
20230622,"4,381.89","4,355.40","4,382.25","4,351.82"
20230621,"4,365.69","4,380.01","4,386.22","4,360.14"
20230620,"4,388.71","4,396.11","4,400.15","4,367.19"
20230616,"4,409.59","4,440.95","4,448.47","4,407.44"
20230615,"4,425.84","4,365.33","4,439.20","4,362.60"
20230614,"4,372.59","4,366.29","4,391.82","4,337.85"
20230613,"4,369.01","4,352.61","4,375.37","4,349.31"
20230612,"4,338.93","4,308.32","4,340.13","4,304.37"
20230609,"4,298.86","4,304.88","4,322.62","4,291.70"
20230608,"4,293.93","4,268.69","4,298.01","4,261.07"
20230607,"4,267.52","4,285.47","4,299.19","4,263.96"
20230606,"4,283.85","4,271.34","4,288.33","4,263.09"
20230605,"4,273.79","4,282.99","4,299.28","4,266.82"
20230602,"4,282.37","4,241.01","4,290.67","4,241.01"
20230601,"4,221.02","4,183.03","4,232.43","4,171.64"
20230531,"4,179.83","4,190.74","4,195.44","4,166.15"
20230530,"4,205.52","4,226.71","4,231.10","4,192.18"
20230526,"4,205.45","4,156.16","4,212.87","4,156.16"
20230525,"4,151.28","4,155.71","4,165.74","4,129.73"
20230524,"4,115.24","4,132.96","4,132.96","4,103.98"
20230523,"4,145.58","4,176.80","4,185.68","4,142.54"
20230522,"4,192.63","4,190.78","4,209.22","4,179.68"
20230519,"4,191.98","4,204.15","4,212.91","4,180.20"
20230518,"4,198.05","4,157.68","4,202.20","4,153.50"
20230517,"4,158.77","4,122.85","4,164.67","4,113.62"
20230516,"4,109.90","4,127.95","4,135.54","4,109.86"
20230515,"4,136.28","4,126.65","4,141.25","4,110.27"
20230512,"4,124.08","4,138.54","4,143.74","4,099.12"
20230511,"4,130.62","4,132.24","4,132.80","4,109.29"
20230510,"4,137.64","4,143.74","4,154.28","4,098.92"
20230509,"4,119.17","4,124.25","4,130.35","4,116.65"
20230508,"4,138.12","4,136.98","4,142.30","4,123.81"
20230505,"4,136.25","4,084.73","4,147.02","4,084.73"
20230504,"4,061.22","4,082.55","4,082.61","4,048.28"
20230503,"4,090.75","4,122.25","4,148.30","4,088.86"
20230502,"4,119.58","4,164.10","4,164.10","4,089.72"
20230501,"4,167.87","4,166.79","4,186.92","4,164.12"
20230428,"4,169.48","4,129.63","4,170.06","4,127.18"
20230427,"4,135.35","4,075.29","4,138.24","4,075.29"
20230426,"4,055.99","4,087.78","4,089.67","4,049.35"
20230425,"4,071.63","4,126.43","4,126.43","4,071.38"
20230424,"4,137.04","4,132.07","4,142.41","4,117.77"
20230421,"4,133.52","4,132.14","4,138.02","4,113.86"
20230420,"4,129.79","4,130.48","4,148.57","4,114.57"
20230419,"4,154.52","4,139.33","4,162.57","4,134.49"
20230418,"4,154.87","4,164.26","4,169.48","4,140.36"
20230417,"4,151.32","4,137.17","4,151.72","4,123.18"
20230414,"4,137.64","4,140.11","4,163.19","4,113.20"
20230413,"4,146.22","4,100.04","4,150.26","4,099.40"
20230412,"4,091.95","4,121.72","4,134.37","4,086.94"
20230411,"4,108.94","4,110.29","4,124.26","4,102.61"
20230410,"4,109.11","4,085.20","4,109.50","4,072.55"
20230406,"4,105.02","4,081.15","4,107.32","4,069.84"
20230405,"4,090.38","4,094.50","4,099.69","4,072.56"
20230404,"4,100.60","4,128.03","4,133.13","4,086.87"
20230403,"4,124.51","4,102.20","4,127.66","4,098.79"
20230331,"4,109.31","4,056.18","4,110.75","4,056.18"
20230330,"4,050.83","4,046.74","4,057.85","4,032.10"
20230329,"4,027.81","3,999.53","4,030.59","3,999.53"
20230328,"3,971.27","3,974.13","3,979.20","3,951.53"
20230327,"3,977.53","3,982.93","4,003.83","3,970.49"
20230324,"3,970.99","3,939.21","3,972.74","3,909.16"
20230323,"3,948.72","3,959.21","4,007.66","3,919.05"
20230322,"3,936.97","4,002.04","4,039.49","3,936.17"
20230321,"4,002.87","3,975.89","4,009.08","3,971.19"
20230320,"3,951.57","3,917.47","3,956.62","3,916.89"
20230317,"3,916.64","3,958.69","3,958.91","3,901.27"
20230316,"3,960.28","3,878.93","3,964.46","3,864.11"
20230315,"3,891.93","3,876.74","3,894.26","3,838.24"
20230314,"3,919.29","3,894.01","3,937.29","3,873.63"
20230313,"3,855.76","3,835.12","3,905.05","3,808.86"
20230310,"3,861.59","3,912.77","3,934.05","3,846.32"
20230309,"3,918.32","3,998.66","4,017.81","3,908.70"
20230308,"3,992.01","3,987.55","4,000.41","3,969.76"
20230307,"3,986.37","4,048.26","4,050.00","3,980.31"
20230306,"4,048.42","4,055.15","4,078.49","4,044.61"
20230303,"4,045.64","3,998.02","4,048.29","3,995.17"
20230302,"3,981.35","3,938.68","3,990.84","3,928.16"
20230301,"3,951.39","3,963.34","3,971.73","3,939.05"
20230228,"3,970.15","3,977.19","3,997.50","3,968.98"
20230227,"3,982.24","3,992.36","4,018.05","3,973.55"
20230224,"3,970.04","3,973.24","3,978.25","3,943.08"
20230223,"4,012.32","4,018.60","4,028.30","3,969.19"
20230222,"3,991.05","4,001.83","4,017.37","3,976.90"
20230221,"3,997.34","4,052.35","4,052.35","3,995.19"
20230217,"4,079.09","4,077.39","4,081.51","4,047.95"
20230216,"4,090.41","4,114.75","4,136.54","4,089.49"
20230215,"4,147.60","4,119.50","4,148.11","4,103.98"
20230214,"4,136.13","4,126.70","4,159.77","4,095.01"
20230213,"4,137.29","4,096.62","4,138.90","4,092.67"
20230210,"4,090.46","4,068.92","4,094.36","4,060.79"
20230209,"4,081.50","4,144.25","4,156.23","4,069.67"
20230208,"4,117.86","4,153.47","4,156.85","4,111.67"
20230207,"4,164.00","4,105.35","4,176.54","4,088.39"
20230206,"4,111.08","4,119.57","4,124.63","4,093.38"
20230203,"4,136.48","4,136.69","4,182.36","4,123.36"
20230202,"4,179.76","4,158.68","4,195.44","4,141.88"
20230201,"4,119.21","4,070.07","4,148.95","4,037.20"
20230131,"4,076.60","4,020.85","4,077.16","4,020.44"
20230130,"4,017.77","4,049.27","4,063.85","4,015.55"
20230127,"4,070.56","4,053.72","4,094.21","4,048.70"
20230126,"4,060.43","4,036.08","4,061.57","4,013.29"
20230125,"4,016.22","3,982.71","4,019.55","3,949.06"
20230124,"4,016.95","4,001.74","4,023.92","3,989.79"
20230123,"4,019.81","3,978.14","4,039.31","3,971.64"
20230120,"3,972.61","3,909.04","3,972.96","3,897.86"
20230119,"3,898.85","3,911.84","3,922.94","3,885.54"
20230118,"3,928.86","4,002.25","4,014.16","3,926.59"
20230117,"3,990.97","3,999.28","4,015.39","3,984.57"
20230113,"3,999.09","3,960.60","4,003.95","3,947.67"
20230112,"3,983.17","3,977.57","3,997.76","3,937.56"
20230111,"3,969.61","3,932.35","3,970.07","3,928.54"
20230110,"3,919.25","3,888.57","3,919.83","3,877.29"
20230109,"3,892.09","3,910.82","3,950.57","3,890.42"
20230106,"3,895.08","3,823.37","3,906.19","3,809.56"
20230105,"3,808.10","3,839.74","3,839.74","3,802.42"
20230104,"3,852.97","3,840.36","3,873.16","3,815.77"
20230103,"3,824.14","3,853.29","3,878.46","3,794.33"
20221230,"3,839.50","3,829.06","3,839.85","3,800.34"
20221229,"3,849.28","3,805.45","3,858.19","3,805.45"
20221228,"3,783.22","3,829.56","3,848.32","3,780.78"
20221227,"3,829.25","3,843.34","3,846.65","3,813.22"
20221223,"3,844.82","3,815.11","3,845.80","3,797.01"
20221222,"3,822.39","3,853.26","3,853.26","3,764.49"
20221221,"3,878.44","3,839.49","3,889.82","3,839.49"
20221220,"3,821.62","3,810.47","3,838.24","3,795.62"
20221219,"3,817.66","3,853.79","3,854.86","3,800.04"
20221216,"3,852.36","3,890.91","3,890.91","3,827.91"
20221215,"3,895.75","3,958.37","3,958.37","3,879.45"
20221214,"3,995.32","4,015.54","4,053.76","3,965.65"
20221213,"4,019.65","4,069.38","4,100.96","3,993.03"
20221212,"3,990.56","3,939.29","3,990.71","3,935.30"
20221209,"3,934.38","3,954.17","3,977.02","3,933.04"
20221208,"3,963.51","3,947.79","3,974.19","3,935.83"
20221207,"3,933.92","3,933.28","3,957.57","3,922.68"
20221206,"3,941.26","3,996.63","4,001.51","3,918.39"
20221205,"3,998.84","4,052.02","4,052.45","3,984.49"
20221202,"4,071.70","4,040.17","4,080.48","4,026.63"
20221201,"4,076.57","4,087.14","4,100.51","4,050.87"
20221130,"4,080.11","3,957.18","4,080.11","3,938.58"
20221129,"3,957.63","3,964.19","3,976.77","3,937.65"
20221128,"3,963.94","4,005.36","4,012.27","3,955.77"
20221125,"4,026.12","4,023.34","4,034.02","4,020.76"
20221123,"4,027.26","4,000.30","4,033.78","3,998.66"
20221122,"4,003.58","3,965.51","4,005.88","3,956.88"
20221121,"3,949.94","3,956.23","3,962.00","3,933.34"
20221118,"3,965.34","3,966.39","3,979.89","3,935.98"
20221117,"3,946.56","3,919.26","3,954.33","3,906.54"
20221116,"3,958.79","3,976.82","3,983.09","3,954.34"
20221115,"3,991.73","4,006.41","4,028.84","3,953.17"
20221114,"3,957.25","3,977.97","4,008.97","3,956.40"
20221111,"3,992.93","3,963.72","4,001.48","3,944.82"
20221110,"3,956.37","3,859.89","3,958.33","3,859.89"
20221109,"3,748.57","3,810.94","3,818.20","3,744.22"
20221108,"3,828.11","3,817.02","3,859.40","3,786.28"
20221107,"3,806.80","3,780.71","3,813.95","3,764.70"
20221104,"3,770.55","3,766.98","3,796.34","3,708.84"
20221103,"3,719.89","3,733.25","3,750.59","3,698.15"
20221102,"3,759.69","3,852.90","3,894.44","3,758.68"
20221101,"3,856.10","3,901.79","3,911.79","3,843.80"
20221031,"3,871.98","3,881.85","3,893.73","3,863.18"
20221028,"3,901.06","3,808.26","3,905.42","3,808.26"
20221027,"3,807.30","3,834.69","3,859.95","3,803.79"
20221026,"3,830.60","3,825.97","3,886.15","3,824.07"
20221025,"3,859.11","3,799.44","3,862.85","3,799.44"
20221024,"3,797.34","3,762.01","3,810.74","3,741.65"
20221021,"3,752.75","3,657.10","3,757.89","3,647.42"
20221020,"3,665.78","3,689.05","3,736.00","3,656.44"
